"match_id","season_year","tour_type","tour_type_human","date_timestamp","date_human","tournament","round","surface","surface_id","status","status_extra","home_name","away_name","home_id","away_id","home_rank","away_rank","home_points","away_points","winner_code","home_set_score","away_set_score","home_set_1_score","away_set_1_score","home_set_2_score","away_set_2_score","home_set_3_score","away_set_3_score","home_set_4_score","away_set_4_score","home_set_5_score","away_set_5_score","home_odds_match_winner","away_odds_match_winner","home_odds_first_set_winner","away_odds_first_set_winner","home_aces","away_aces","home_double_faults","away_double_faults","home_service_points_won_perc","away_service_points_won_perc","home_return_points_won_perc","away_return_points_won_perc","home_break_points_won_perc","away_break_points_won_perc","home_break_points_saved_perc","away_break_points_saved_perc"
"93386310",2022,2,"WTA Tour",1656345600,"27 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Kanepi K.","Parry D.","945870","671871","","","","",2,0,2,4,6,4,6,"","","","","","",1.28,3.75,1.36,3,5,3,5,1,54,67,33,46,50,57,43,50
"76331322",2022,2,"WTA Tour",1656346500,"27 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Juvan K.","Haddad Maia B.","506008","692146","","","","",1,2,1,6,4,4,6,6,2,"","","","",3.5,1.3,3,1.36,3,3,4,5,68,64,36,32,43,100,0,57
"30502832",2022,2,"WTA Tour",1656347100,"27 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Krunic A.","Cirstea S.","814503","600745","","","","",2,0,2,6,7,6,7,"","","","","","",3.2,1.36,2.75,1.4,2,3,1,4,53,57,43,47,71,56,44,29
"86811379",2022,2,"WTA Tour",1656348000,"27 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Trevisan M.","Cocciaretto E.","357952","121013","","","","",2,0,2,2,6,0,6,"","","","","","",1.53,2.5,1.57,2.25,0,1,3,2,45,70,30,55,0,42,58,100
"45781014",2022,2,"WTA Tour",1656348300,"27 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","RETIRED","Tauson C.","Hontama M.","359411","252693","","","","",2,0,0,1,4,"","","","","","","","",1.57,2.37,1.61,2.2,1,0,0,2,44,71,29,56,0,100,0,0
"83952198",2022,2,"WTA Tour",1656348900,"27 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Collins D.","Bouzkova M.","788190","369605","","","","",2,1,2,7,5,4,6,4,6,"","","","",1.66,2.2,1.72,2,5,3,11,1,56,60,40,44,83,50,50,17
"59312076",2022,2,"WTA Tour",1656349200,"27 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Inglis M.","Galfi D.","646421","425404","","","","",2,1,2,7,5,3,6,4,6,"","","","",2.75,1.44,2.5,1.5,3,8,5,3,59,62,38,41,67,38,62,33
"22948964",2022,2,"WTA Tour",1656350100,"27 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Bronzetti L.","Li A.","152800","619460","","","","",2,0,2,1,6,4,6,"","","","","","",2.62,1.5,2.37,1.53,0,3,0,1,65,68,32,35,0,60,40,100
"13784447",2022,2,"WTA Tour",1656351900,"27 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Linette M.","Contreras Gomez F.","684064","776122","","","","",1,2,0,6,1,6,4,"","","","","","",1.14,5.5,1.2,4.33,2,0,2,0,77,54,46,23,60,0,0,40
"86001838",2022,2,"WTA Tour",1656352500,"27 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Zidansek T.","Udvardy P.","688936","416641","","","","",2,0,2,4,6,6,7,"","","","","","",1.2,4.5,1.25,3.75,0,0,3,3,56,66,34,44,100,44,56,0
"24450601",2022,2,"WTA Tour",1656353400,"27 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Kerber A.","Mladenovic K.","434118","826019","","","","",1,2,0,6,0,7,5,"","","","","","",1.1,7,1.14,5.5,1,1,4,8,65,49,51,35,50,25,75,50
"22449516",2022,2,"WTA Tour",1656354600,"27 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Gorgodze E.","Begu I.","896973","707117","","","","",2,0,2,4,6,1,6,"","","","","","",7,1.1,5.5,1.14,0,2,0,2,50,71,29,50,0,40,60,100
"55646852",2022,2,"WTA Tour",1656410700,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Saville D.","Tomova V.","658597","897792","","","","",2,1,2,5,7,6,3,5,7,"","","","",1.53,2.5,1.57,2.25,8,2,6,3,60,59,41,40,21,38,62,79
"72596833",2022,2,"WTA Tour",1656410700,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Sakkari M.","Hives Z.","710062","921185","","","","",1,2,0,6,1,6,4,"","","","","","",1.02,19,1.05,11,5,0,3,2,63,42,58,37,46,50,50,54
"31897205",2022,2,"WTA Tour",1656411000,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Zhang S.","Doi M.","952597","254901","","","","",1,2,0,6,4,6,0,"","","","","","",1.14,5.5,1.2,4.33,3,2,0,2,73,46,54,27,71,33,67,29
"43479044",2022,2,"WTA Tour",1656411000,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Liu C.","Parrizas-Diaz N.","737156","457861","","","","",1,2,0,7,5,6,3,"","","","","","",1.66,2.2,1.66,2.1,7,1,3,0,70,63,37,30,75,50,50,25
"63283776",2022,2,"WTA Tour",1656411000,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Cornet A.","Putintseva Y.","151624","133650","","","","",1,2,0,6,3,7,6,"","","","","","",1.72,2.1,1.8,1.9,3,0,9,5,53,45,55,47,40,50,50,60
"14152904",2022,2,"WTA Tour",1656411000,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Wickmayer Y.","Zhu L.","382331","510565","","","","",1,2,0,6,4,6,2,"","","","","","",1.66,2.2,1.66,2.1,0,2,3,1,72,55,45,28,38,0,100,63
"49817595",2022,2,"WTA Tour",1656411000,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Harrison C.","Rus A.","155404","342785","","","","",1,2,0,6,1,6,4,"","","","","","",3.4,1.33,3,1.36,2,0,3,4,68,51,49,32,40,20,80,60
"76472282",2022,2,"WTA Tour",1656411000,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Golubic V.","Petkovic A.","988932","492180","","","","",1,2,0,6,4,6,3,"","","","","","",1.57,2.37,1.61,2.2,0,9,1,4,65,56,44,35,100,17,83,0
"12792864",2022,2,"WTA Tour",1656411000,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Kostyuk M.","Swan K.","756180","952727","","","","",1,2,1,4,6,6,4,6,4,"","","","",1.4,3,1.44,2.62,5,2,5,8,66,57,43,34,33,75,25,67
"56874566",2022,2,"WTA Tour",1656411000,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Dodin O.","Ostapenko J.","192862","762485","","","","",2,0,2,4,6,4,6,"","","","","","",6,1.12,4.5,1.18,1,9,3,6,52,61,39,48,60,63,38,40
"35319549",2022,2,"WTA Tour",1656411300,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Buzarnescu M.","Schunk N.","824052","939749","","","","",1,2,0,6,4,6,2,"","","","","","",2.5,1.53,2.25,1.57,0,2,3,4,73,53,47,27,50,50,50,50
"97180275",2022,2,"WTA Tour",1656416400,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Zanevska M.","Krejcikova B.","615273","358837","","","","",2,0,2,6,7,3,6,"","","","","","",4.5,1.2,3.75,1.25,4,5,5,4,55,68,32,45,100,75,25,0
"67994743",2022,2,"WTA Tour",1656416409,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Kartal S.","Pattinama Kerkhove L.","444525","113910","","","","",2,1,2,4,6,6,3,1,6,"","","","",1.4,3,1.44,2.62,0,1,1,3,51,58,42,49,67,75,25,33
"79389547",2022,2,"WTA Tour",1656416700,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Brengle M.","Davis L.","653254","331161","","","","",2,0,2,2,6,5,7,"","","","","","",2.1,1.72,2,1.72,0,2,2,2,48,56,44,52,75,67,33,25
"55331824",2022,2,"WTA Tour",1656418200,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Gauff C.","Ruse G.","296713","275310","","","","",1,2,1,2,6,6,3,7,5,"","","","",1.08,8,1.14,5.5,3,1,8,10,62,58,42,38,16,67,33,84
"82589588",2022,2,"WTA Tour",1656418800,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Bencic B.","Wang Q.","218416","746173","","","","",2,1,2,4,6,7,5,2,6,"","","","",1.22,4.33,1.28,3.5,1,6,5,1,53,56,44,47,29,47,53,71
"12088600",2022,2,"WTA Tour",1656419400,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Teichmann J.","Tomljanovic A.","920327","389789","","","","",2,0,2,2,6,3,6,"","","","","","",2.62,1.5,2.37,1.53,7,3,5,0,51,65,35,49,25,24,76,75
"81653692",2022,2,"WTA Tour",1656420000,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Swiatek I.","Fett J.","139227","591336","","","","",1,2,0,6,0,6,3,"","","","","","",1.01,21,1.03,15,0,1,3,9,55,40,60,45,60,25,75,40
"46565967",2022,2,"WTA Tour",1656420300,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Sharma A.","Maria T.","529952","913730","","","","",2,1,2,6,4,3,6,4,6,"","","","",2.75,1.44,2.5,1.5,0,4,2,7,55,64,36,45,80,63,38,20
"62613353",2022,2,"WTA Tour",1656421500,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Badosa P.","Chirico L.","695399","936231","","","","",1,2,0,6,2,6,1,"","","","","","",1.1,7,1.14,5.5,0,1,4,5,67,41,59,33,71,50,50,29
"81234299",2022,2,"WTA Tour",1656421800,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Yuan Y.","Anisimova A.","803486","324536","","","","",2,0,2,3,6,4,6,"","","","","","","","","","",3,1,3,3,66,70,30,34,0,100,0,100
"68726545",2022,2,"WTA Tour",1656424800,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Flipkens K.","Fourlis J.","863354","461778","","","","",1,2,0,7,5,6,2,"","","","","","",1.4,3,1.44,2.62,2,2,2,1,59,45,55,41,43,27,73,57
"56890207",2022,2,"WTA Tour",1656425100,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Bogdan A.","Yastremska D.","288191","813190","","","","",1,2,0,6,2,6,2,"","","","","","",2.62,1.5,2.37,1.53,0,3,0,6,84,49,51,16,67,0,0,33
"65662037",2022,2,"WTA Tour",1656425700,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Korpatsch T.","Watson H.","293685","630986","","","","",2,1,2,7,6,5,7,2,6,"","","","",3,1.4,2.62,1.44,5,6,5,1,60,73,27,40,25,44,56,75
"11913334",2022,2,"WTA Tour",1656427800,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Bara I.","Paquet C.","710939","944663","","","","",1,2,0,6,2,6,4,"","","","","","",2.2,1.66,2,1.72,0,5,1,4,67,53,47,33,44,33,67,56
"85591783",2022,2,"WTA Tour",1656428400,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Muchova K.","Halep S.","563551","853053","","","","",2,0,2,3,6,2,6,"","","","","","",3.75,1.28,3,1.36,2,0,3,0,50,78,22,50,0,44,56,0
"48969738",2022,2,"WTA Tour",1656428400,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Paolini J.","Kvitova P.","324333","862485","","","","",2,1,2,6,2,4,6,2,6,"","","","",13,1.04,9,1.07,1,1,3,10,59,60,40,41,25,67,33,75
"44091847",2022,2,"WTA Tour",1656432000,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Sorribes Tormo S.","McHale C.","355591","783430","","","","",1,2,0,6,2,6,1,"","","","","","",1.25,4,1.3,3.4,0,0,3,2,65,42,58,35,50,17,83,50
"48337302",2022,2,"WTA Tour",1656436200,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Giorgi C.","Frech M.","643635","362890","","","","",2,0,2,6,7,1,6,"","","","","","",1.3,3.5,1.36,3,3,4,5,3,50,62,38,50,22,50,50,78
"50913019",2022,2,"WTA Tour",1656437400,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Vandeweghe C.","Rybakina E.","245242","350535","","","","",2,0,2,6,7,5,7,"","","","","","",3.75,1.28,3,1.36,8,12,1,5,70,72,28,30,0,100,0,100
"47587127",2022,2,"WTA Tour",1656440100,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Bektas E.","Andreescu B.","826437","409001","","","","",2,0,2,1,6,3,6,"","","","","","",11,1.05,7,1.1,4,5,1,2,44,76,24,56,100,50,50,0
"23311611",2022,2,"WTA Tour",1656440100,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Williams S.","Tan H.","329798","141528","","","","",2,1,2,5,7,6,1,6,7,"","","","",1.28,3.75,1.36,3,5,3,3,3,59,55,45,41,35,33,67,65
"57221961",2022,2,"WTA Tour",1656440100,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Peterson R.","Schmiedlova A. K.","152735","537908","","","","",2,1,2,5,7,6,0,3,6,"","","","",1.66,2.2,1.72,2,4,3,3,6,55,51,49,45,46,55,45,54
"39241212",2022,2,"WTA Tour",1656440400,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Zheng Q.","Stephens S.","809492","441252","","","","",1,2,0,7,6,7,5,"","","","","","",2.2,1.66,2,1.72,7,2,9,2,67,59,41,33,100,33,67,0
"13627742",2022,2,"WTA Tour",1656440700,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Kucova K.","Pigossi L.","601584","328017","","","","",1,2,0,7,5,6,0,"","","","","","",1.5,2.62,1.53,2.37,2,0,3,3,60,40,60,40,78,50,50,22
"80678873",2022,2,"WTA Tour",1656441000,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Burel C.","Boulter K.","289001","970027","","","","",2,0,2,5,7,3,6,"","","","","","",5,1.16,3.75,1.25,8,0,5,3,55,65,35,45,50,44,56,50
"91373045",2022,2,"WTA Tour",1656441600,"28 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Rogers S.","Martic P.","721012","824559","","","","",2,0,2,2,6,6,7,"","","","","","",1.57,2.37,1.61,2.2,3,4,4,10,52,58,42,48,50,50,50,50
"41504124",2022,2,"WTA Tour",1656502800,"29 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Kalinina A.","Tsurenko L.","561744","126579","","","","",2,1,2,6,3,4,6,3,6,"","","","",1.66,2.2,1.72,2,0,0,4,4,59,62,38,41,25,40,60,75
"22790776",2022,2,"WTA Tour",1656503100,"29 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Zhang S.","Kostyuk M.","952597","756180","","","","",1,2,0,7,6,6,2,"","","","","","",2,1.8,1.9,1.8,0,4,0,5,64,55,45,36,27,13,88,73
"29752388",2022,2,"WTA Tour",1656504300,"29 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Niemeier J.","Kontaveit A.","534672","744498","","","","",1,2,0,6,4,6,0,"","","","","","",2.75,1.44,2.5,1.5,2,0,2,4,74,54,46,26,100,0,0,0
"69048891",2022,2,"WTA Tour",1656508800,"29 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Martincova T.","Pliskova Ka.","412476","884844","","","","",2,0,2,6,7,5,7,"","","","","","",3.2,1.36,2.62,1.44,1,7,3,9,53,64,36,47,25,50,50,75
"64365756",2022,2,"WTA Tour",1656509700,"29 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Vekic D.","Pegula J.","975382","814118","","","","",2,0,2,3,6,6,7,"","","","","","",2.2,1.66,2,1.72,3,6,10,4,50,61,39,50,75,67,33,25
"68222662",2022,2,"WTA Tour",1656510000,"29 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Maria T.","Cirstea S.","913730","600745","","","","",1,2,1,6,3,1,6,7,5,"","","","",2.62,1.5,2.37,1.53,4,2,4,2,53,53,47,47,75,50,50,25
"96899181",2022,2,"WTA Tour",1656510300,"29 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Wickmayer Y.","Ostapenko J.","382331","762485","","","","",2,0,2,2,6,2,6,"","","","","","",4.5,1.2,3.75,1.25,2,3,1,3,49,66,34,51,0,31,69,100
"21655412",2022,2,"WTA Tour",1656513300,"29 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Masarova R.","Dart H.","149280","805782","","","","",2,0,2,1,6,4,6,"","","","","","",4.5,1.2,3.75,1.25,5,2,4,2,44,59,41,56,40,50,50,60
"19392196",2022,2,"WTA Tour",1656513900,"29 Jun 2022","Wimbledon WTA","1/64-finals","grass",3,"FINISHED","FINISHED","Muguruza G.","Minnen G.","956894","460146","","","","",2,0,2,4,6,0,6,"","","","","","",1.2,4.5,1.25,3.75,1,1,2,1,46,68,32,54,50,63,38,50
"20536980",2022,2,"WTA Tour",1656514800,"29 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Bouzkova M.","Li A.","369605","619460","","","","",1,2,0,6,0,6,3,"","","","","","",1.61,2.3,1.61,2.2,1,0,2,0,62,46,54,38,56,0,100,44
"24910394",2022,2,"WTA Tour",1656515100,"29 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Garcia C.","Raducanu E.","464502","858188","","","","",1,2,0,6,3,6,3,"","","","","","",2.2,1.66,2.1,1.66,3,0,3,3,61,48,52,39,63,50,50,38
"59933480",2022,2,"WTA Tour",1656516000,"29 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Kerber A.","Linette M.","434118","684064","","","","",1,2,0,6,3,6,3,"","","","","","",1.33,3.4,1.4,2.75,1,2,2,3,64,51,49,36,31,20,80,69
"25988464",2022,2,"WTA Tour",1656518100,"29 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Parry D.","Hontama M.","671871","252693","","","","",1,2,0,6,3,6,2,"","","","","","",1.61,2.3,1.61,2.2,2,0,2,3,56,46,54,44,83,13,88,17
"17979656",2022,2,"WTA Tour",1656519000,"29 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Chwalinska M.","Riske-Amritraj A.","679599","770980","","","","",2,1,2,6,3,1,6,0,6,"","","","",5,1.16,4,1.22,0,3,3,0,50,66,34,50,25,46,54,75
"81564180",2022,2,"WTA Tour",1656520500,"29 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Cocciaretto E.","Begu I.","121013","707117","","","","",2,0,2,4,6,4,6,"","","","","","",2.75,1.44,2.5,1.5,0,6,4,4,58,71,29,42,100,38,63,0
"29203229",2022,2,"WTA Tour",1656523200,"29 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Sakkari M.","Tomova V.","710062","897792","","","","",1,2,0,6,4,6,3,"","","","","","",1.14,5.5,1.2,4.33,5,1,2,3,64,55,45,36,31,25,75,69
"94784875",2022,2,"WTA Tour",1656526800,"29 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Kawa K.","Jabeur O.","866608","638293","","","","",2,0,2,4,6,0,6,"","","","","","",13,1.04,8,1.08,0,2,5,0,42,64,36,58,50,83,17,50
"54118724",2022,2,"WTA Tour",1656528000,"29 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Galfi D.","Juvan K.","425404","506008","","","","",2,0,2,5,7,3,6,"","","","","","",2.5,1.53,2.25,1.57,2,2,2,1,54,71,29,46,100,33,67,0
"65189150",2022,2,"WTA Tour",1656583500,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Bogdan A.","Kvitova P.","288191","862485","","","","",2,0,2,1,6,6,7,"","","","","","",4.5,1.2,3.75,1.25,4,10,2,4,51,61,39,49,22,50,50,78
"35572690",2022,2,"WTA Tour",1656583500,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Badosa P.","Bara I.","695399","710939","","","","",1,2,0,6,3,6,2,"","","","","","",1.07,9,1.11,6.5,6,1,4,1,73,48,52,27,50,100,0,50
"91822483",2022,2,"WTA Tour",1656583500,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Tomljanovic A.","Harrison C.","389789","155404","","","","",1,2,0,6,2,6,2,"","","","","","",1.16,5,1.22,4,0,3,3,9,67,45,55,33,38,50,50,62
"76735904",2022,2,"WTA Tour",1656583500,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Liu C.","Cornet A.","737156","151624","","","","",2,0,2,3,6,3,6,"","","","","","",2.62,1.5,2.37,1.53,0,3,1,3,53,67,33,47,14,80,20,86
"69143225",2022,2,"WTA Tour",1656589800,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Minnen G.","Zheng Q.","460146","809492","","","","",2,0,2,4,6,1,6,"","","","","","",2.37,1.57,2.2,1.61,0,8,6,3,49,67,33,51,33,50,50,67
"55244368",2022,2,"WTA Tour",1656591000,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Udvardy P.","Mertens E.","416641","809758","","","","",2,1,2,6,3,6,7,5,7,"","","","",8,1.08,5.5,1.14,4,3,3,10,56,58,42,44,31,25,75,69
"37038504",2022,2,"WTA Tour",1656592500,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Boulter K.","Pliskova Ka.","970027","884844","","","","",1,2,1,3,6,7,6,6,4,"","","","",2.37,1.57,2.2,1.61,1,13,5,8,62,65,35,38,67,50,50,33
"14111113",2022,2,"WTA Tour",1656592500,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Andreescu B.","Rybakina E.","409001","350535","","","","",2,0,2,4,6,6,7,"","","","","","",1.66,2.2,1.72,2,2,4,4,4,60,66,34,40,67,75,25,33
"31348398",2022,2,"WTA Tour",1656593100,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Wang Q.","Watson H.","746173","630986","","","","",2,0,2,5,7,4,6,"","","","","","",1.57,2.37,1.61,2.2,7,2,1,1,54,63,38,46,29,24,76,71
"29228188",2022,2,"WTA Tour",1656593700,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Sorribes Tormo S.","Tan H.","355591","141528","","","","",2,0,2,3,6,4,6,"","","","","","",1.25,4,1.33,3.25,1,0,5,1,49,59,41,51,33,45,55,67
"90926977",2022,2,"WTA Tour",1656594600,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Golubic V.","Krejcikova B.","988932","358837","","","","",2,0,2,3,6,4,6,"","","","","","",2.37,1.57,2.2,1.61,0,3,3,2,55,65,35,45,14,27,73,86
"78128216",2022,2,"WTA Tour",1656595200,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Dart H.","Pegula J.","805782","814118","","","","",2,1,2,6,4,3,6,1,6,"","","","",3.75,1.28,3,1.36,2,3,3,4,49,59,41,51,31,64,36,69
"21945174",2022,2,"WTA Tour",1656596700,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Martic P.","Kucova K.","824559","601584","","","","",1,2,0,7,6,6,3,"","","","","","",1.22,4.33,1.28,3.5,10,0,3,9,65,53,48,35,57,67,33,43
"20019101",2022,2,"WTA Tour",1656599700,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Frech M.","Schmiedlova A. K.","362890","537908","","","","",1,2,0,6,4,6,4,"","","","","","",1.44,2.75,1.5,2.5,8,1,2,2,60,49,51,40,71,43,57,29
"83012625",2022,2,"WTA Tour",1656600300,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Swiatek I.","Pattinama Kerkhove L.","139227","113910","","","","",1,2,1,6,4,4,6,6,3,"","","","",1.01,26,1.02,17,5,2,1,8,63,56,44,37,57,60,40,43
"25110193",2022,2,"WTA Tour",1656601500,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Davis L.","Anisimova A.","331161","324536","","","","",2,1,2,6,2,3,6,4,6,"","","","",4,1.25,3.4,1.3,2,6,4,1,59,63,37,41,100,50,50,0
"14320116",2022,2,"WTA Tour",1656605100,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Flipkens K.","Halep S.","863354","853053","","","","",2,0,2,5,7,4,6,"","","","","","",6.5,1.11,5,1.16,0,1,2,4,49,58,42,51,50,46,54,50
"28389938",2022,2,"WTA Tour",1656617100,"30 Jun 2022","Wimbledon WTA","1/32-finals","grass",3,"FINISHED","FINISHED","Gauff C.","Buzarnescu M.","296713","824052","","","","",1,2,0,6,2,6,3,"","","","","","",1.08,8,1.14,5.5,10,1,1,1,80,53,47,20,75,0,0,25
"52155864",2022,2,"WTA Tour",1656669900,"01 Jul 2022","Wimbledon WTA","1/16-finals","grass",3,"FINISHED","FINISHED","Tsurenko L.","Niemeier J.","126579","534672","","","","",2,1,2,4,6,6,3,3,6,"","","","",2.2,1.66,2,1.72,1,3,5,11,37,41,59,63,53,92,8,47
"31813279",2022,2,"WTA Tour",1656669900,"01 Jul 2022","Wimbledon WTA","1/16-finals","grass",3,"FINISHED","FINISHED","Begu I.","Ostapenko J.","707117","762485","","","","",2,1,2,6,3,1,6,1,6,"","","","",4.33,1.22,3.5,1.28,6,1,9,7,48,62,38,52,38,60,40,63
"33762125",2022,2,"WTA Tour",1656677100,"01 Jul 2022","Wimbledon WTA","1/16-finals","grass",3,"FINISHED","FINISHED","Watson H.","Juvan K.","630986","506008","","","","",1,2,0,7,6,6,2,"","","","","","",2.62,1.5,2.37,1.53,2,1,2,5,63,53,47,38,67,25,75,33
